,Unnamed: 0,BP_date,address,apn,best_date,best_stat,comp_date,con_date,dbi_permit,first_date,first_project_record_date,firstfiled,latest_project_record_date,latest_project_status,project_dates,project_duration_days,project_statuses,report_quarter,report_year,status,units,unitsnet,x,y,zoning,zoning_simplified,project_time_years,geometry,index_right,nhood,zone_class
3237,22567,2010-09-08,1067 TENNESSEE ST,4108010,2010-09-08,BP REINSTATED,,,201006073967.0,2010-06-07,2010-06-07,2010-06-07,2010-09-08,BP REINSTATED,"('2010-06-07', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08')",,"('BP FILED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED')",1,2016,Building Permit Approved,2.0,2.0,-122.38898799999998,37.7584373354,RH-3,RH-3,,POINT (-122.388988 37.7584373354),28,Potrero Hill,Conventional Residential
3349,29198,,878 RHODE ISLAND ST,4094014,2016-12-05,BP FILED,,,201612054150,2016-12-05,2016-12-05,2016-12-05,2016-12-05,BP FILED,"('2016-12-05', '2016-12-05')",,"('BP FILED', 'BP FILED')",1,2017,Proposed,3.0,3.0,-122.402294455,37.7586417198,RH-3,RH-3,,POINT (-122.402294455 37.7586417198),28,Potrero Hill,Conventional Residential
3355,29338,,1016 DE HARO ST,4159004,2016-04-27,PL FILED,,,201506229512,2015-06-22,2015-06-22,2015-06-22,2016-04-27,PL FILED,"('2015-06-22', '2015-06-22', '2015-06-22', '2015-06-22', '2015-06-22', '2015-06-22', '2015-06-22', '2016-04-27')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'PL FILED')",1,2017,Proposed,1.0,1.0,-122.40114884399999,37.756832234099996,RH-2,RH-2,,POINT (-122.401148844 37.7568322341),28,Potrero Hill,Conventional Residential
3414,28387,2015-08-18,1914 20TH ST,4071014,2015-08-18,BP ISSUED,,,201302119939,2013-02-11,2013-02-11,2013-02-11,2015-08-18,BP ISSUED,"('2013-02-11', '2013-02-11', '2013-02-11', '2013-10-25', '2013-10-25', '2013-10-25', '2013-10-25', '2013-10-25', '2013-10-25', '2013-10-25', '2015-08-18', '2015-08-18', '2015-08-18', '2015-08-18', '2015-08-18', '2015-08-18', '2015-08-18')",,"('BP FILED', 'BP FILED', 'BP FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",1,2017,Building Permit Approved,2.0,2.0,-122.400513748,37.7599981019,RM-1,RM-1,,POINT (-122.400513748 37.7599981019),28,Potrero Hill,Industrial
340,27030,,2207 25TH ST,4282A023,2013-03-12,CONSTRUCTION,01/01/2017,2013-03-12,201210091512,2010-04-01,2010-04-01,2010-04-01,2013-03-12,CONSTRUCTION,"('2010-04-01', '2010-04-01', '2010-10-13', '2010-10-13', '2010-10-13', '2010-10-13', '2010-10-13', '2010-10-13', '2010-10-13', '2010-10-13', '2012-10-09', '2013-03-12', '2013-03-12', '2013-03-12', '2013-03-12', '2013-03-12', '2013-03-12', '2013-03-12', '2013-03-12', '2013-03-12', '2013-03-12', '2013-03-12', '2013-03-12', '2013-03-12', '2013-03-12', '2013-03-12', '2013-03-12')",2467.0,"('PL FILED', 'PL FILED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'BP FILED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2016,Under Construction,1.0,1.0,-122.40079901,37.7518232185,RH-2,RH-2,6.758904109589041,POINT (-122.40079901 37.75182321850001),28,Potrero Hill,Conventional Residential
213,28130,,1440 DE HARO ST,4282A001C,2016-12-15,BP FILED,,,201612155108,2016-12-15,2016-12-15,2016-12-15,2016-12-15,BP FILED,"('2016-12-15', '2016-12-15')",,"('BP FILED', 'BP FILED')",1,2017,Proposed,2.0,2.0,-122.400624582,37.7514549835,RH-2,RH-2,,POINT (-122.400624582 37.7514549835),28,Potrero Hill,Conventional Residential
1276,28240,2015-11-05,1321 DE HARO ST,4218036,2016-12-09,CONSTRUCTION,,2016-12-09,200804038738,2008-05-01,2008-05-01,2008-05-01,2016-12-09,CONSTRUCTION,"('2008-05-01', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2009-07-16', '2015-11-05', '2016-03-17', '2016-03-17', '2016-03-17', '2016-12-09', '2016-12-09')",,"('PL FILED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'BP APPROVED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION')",1,2017,Under Construction,2.0,2.0,-122.40017151299999,37.753136315700004,RH-3,RH-3,,POINT (-122.400171513 37.7531363157),28,Potrero Hill,Conventional Residential
600,6115,,1047 TEXAS ST,4224035,2008-03-12,BP FILED,,,200803126893,2008-03-12,2008-03-12,2008-03-12,2008-03-12,BP FILED,"('2008-03-12', '2008-03-12', '2008-03-12', '2008-03-12', '2008-03-12', '2008-03-12', '2008-03-12', '2008-03-12')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",2,2011,Proposed,3.0,3.0,-122.394507,37.753082,RH-3,RH-3,,POINT (-122.394507 37.753082),28,Potrero Hill,Conventional Residential
1530,29333,2009-01-16,1004 MISSISSIPPI ST,4224015,2016-04-22,BP ISSUED,,,200705010141,2006-06-29,2009-01-16,2006-06-29,2016-04-22,BP ISSUED,"('2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2009-01-16', '2016-03-15', '2016-04-22', '2016-04-22', '2016-04-22', '2016-04-22')",,"('BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",1,2017,Building Permit Approved,28.0,28.0,-122.394041823,37.753619463,RH-3,RH-3,,POINT (-122.394041823 37.753619463),28,Potrero Hill,Conventional Residential
166,26481,2008-10-06,1036 MISSISSIPPI ST,4224018,2009-12-01,BP APPROVED,,,200705010119,2007-05-01,2008-10-06,2007-05-01,2009-12-01,BP APPROVED,"('2008-10-06', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01', '2009-12-01')",,"('BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED')",3,2016,Building Permit Approved,2.0,2.0,-122.394008586,37.753277182,RH-3,RH-3,,POINT (-122.394008586 37.75327718200001),28,Potrero Hill,Conventional Residential
198,6113,2008-08-25,1030-38 MISSISSIPPI ST,4224017,2011-03-02,CONSTRUCTION,07/01/2011,2010-12-30,200705010117,2007-05-01,2008-08-25,2007-05-01,2011-03-02,CONSTRUCTION,"('2008-08-25', '2008-08-25', '2008-08-25', '2008-08-25', '2008-08-25', '2010-12-30', '2011-03-02', '2011-03-02')",1522.0,"('BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",2,2011,Under Construction,2.0,2.0,-122.393857,37.75298,RH-3,RH-3,4.16986301369863,POINT (-122.393857 37.75298),28,Potrero Hill,Conventional Residential
1742,26499,2015-10-01,1087 MISSISSIPPI ST,4224049,2015-10-01,BP REINSTATED,,,201308295550,2013-08-29,2013-08-29,2013-08-29,2015-10-01,BP REINSTATED,"('2013-08-29', '2013-08-29', '2013-08-29', '2013-08-29', '2013-08-29', '2015-10-01', '2015-10-01', '2015-10-01', '2015-10-01', '2015-10-01')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED')",3,2016,Building Permit Approved,1.0,1.0,-122.39334793,37.752904370900005,UMU,UMU,,POINT (-122.39334793 37.75290437090001),28,Potrero Hill,Other
2277,29357,,1058 MISSISSIPPI ST,4224022,2015-12-31,BP FILED,,,201512316217,2015-12-31,2015-12-31,2015-12-31,2015-12-31,BP FILED,"('2015-12-31', '2015-12-31', '2015-12-31', '2015-12-31', '2015-12-31', '2015-12-31')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,2.0,2.0,-122.393981995,37.7530033576,RH-3,RH-3,,POINT (-122.393981995 37.7530033576),28,Potrero Hill,Conventional Residential
2395,12757,,2130 24TH ST,4217036,2006-04-13,CONSTRUCTION,10/01/2013,2006-04-13,200212062942,2002-12-06,2006-04-13,2002-12-06,2006-04-13,CONSTRUCTION,"('2006-04-13', '2006-04-13', '2006-04-13', '2006-04-13', '2006-04-13')",3952.0,"('CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2013,Under Construction,1.0,1.0,-122.400911,37.753477,RH-2,RH-2,10.827397260273973,POINT (-122.400911 37.753477),28,Potrero Hill,Conventional Residential
2705,28245,,1379 KANSAS ST,4260014,2016-06-14,BP FILED,,,201606149938,2016-06-14,2016-06-14,2016-06-14,2016-06-14,BP FILED,"('2016-06-14', '2016-06-14', '2016-06-14', '2016-06-14')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.402071098,37.7522382254,RH-2,RH-2,,POINT (-122.402071098 37.7522382254),28,Potrero Hill,Conventional Residential
3331,28118,,1418 RHODE ISLAND ST,4281A004,2016-11-16,BP FILED,,,201611162922,2016-11-16,2016-11-16,2016-11-16,2016-11-16,BP FILED,"('2016-11-16', '2016-11-16')",,"('BP FILED', 'BP FILED')",1,2017,Proposed,4.0,4.0,-122.401625755,37.7516590271,RH-2,RH-2,,POINT (-122.401625755 37.7516590271),28,Potrero Hill,Conventional Residential
1020,8551,2011-09-07,3732 SACRAMENTO ST,1012012,2012-02-17,CONSTRUCTION,04/01/2012,2011-12-27,201105115822,2011-05-11,2011-05-11,2011-05-11,2012-02-17,CONSTRUCTION,"('2011-05-11', '2011-09-07', '2011-12-27', '2012-02-17')",326.0,"('BP FILED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION')",1,2012,Under Construction,1.0,1.0,-122.454281,37.787531,RH-3,RH-3,0.8931506849315068,POINT (-122.454281 37.78753100000001),30,Presidio Heights,Conventional Residential
1415,28738,2012-02-22,3650 WASHINGTON ST,0987033,2012-02-22,BP ISSUED,,,201104083761,2011-04-08,2011-04-08,2011-04-08,2012-02-22,BP ISSUED,"('2011-04-08', '2011-04-08', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22', '2012-02-22')",,"('BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",1,2017,Building Permit Approved,1.0,1.0,-122.45344144200001,37.789435875500004,RH-1,RH-1,,POINT (-122.453441442 37.7894358755),30,Presidio Heights,Conventional Residential
1072,28742,2016-04-01,37 BLAKE ST,1067009,2017-01-13,BP ISSUED,,,201412123652,2014-10-09,2014-12-12,2014-10-09,2017-01-13,BP ISSUED,"('2014-12-12', '2014-12-12', '2014-12-12', '2014-12-12', '2014-12-12', '2016-04-01', '2016-06-03', '2016-06-03', '2016-06-03', '2017-01-13')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP APPROVED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",1,2017,Building Permit Approved,1.0,1.0,-122.451649265,37.7830581768,RH-2,RH-2,,POINT (-122.451649265 37.7830581768),30,Presidio Heights,Conventional Residential
2474,23607,2015-05-01,66 COOK ST,1067028,2016-02-23,CONSTRUCTION,04/01/2016,2015-07-21,201411171684.0,2014-11-17,2014-11-17,2014-11-17,2016-02-23,CONSTRUCTION,"('2014-11-17', '2015-05-01', '2015-07-21', '2015-10-15', '2015-10-15', '2016-02-23')",501.0,"('BP FILED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",1,2016,Under Construction,1.0,1.0,-122.451979,37.7826086869,RH-2,RH-2,1.3726027397260274,POINT (-122.451979 37.7826086869),30,Presidio Heights,Conventional Residential
3060,29076,2016-08-29,680 SPRUCE ST,1066030,2017-03-21,CONSTRUCTION,,2017-03-21,201303071745,2013-03-07,2013-03-07,2013-03-07,2017-03-21,CONSTRUCTION,"('2013-03-07', '2013-03-07', '2013-03-07', '2013-03-07', '2013-03-07', '2013-03-07', '2013-03-07', '2013-03-07', '2013-03-07', '2013-03-07', '2013-03-07', '2013-03-07', '2013-03-07', '2013-03-07', '2016-08-29', '2016-08-29', '2017-03-21')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION')",1,2017,Under Construction,1.0,1.0,-122.45297159299999,37.7823056218,RH-2,RH-2,,POINT (-122.452971593 37.7823056218),30,Presidio Heights,Conventional Residential
2152,28629,2014-10-08,30 BLAKE ST,1068014,2014-10-08,BP APPROVED,,,201404234009,2014-04-23,2014-04-23,2014-04-23,2014-10-08,BP APPROVED,"('2014-04-23', '2014-04-23', '2014-10-08', '2014-10-08', '2014-10-08', '2014-10-08', '2014-10-08', '2014-10-08', '2014-10-08', '2014-10-08', '2014-10-08', '2014-10-08')",,"('BP FILED', 'BP FILED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED')",1,2017,Building Permit Approved,1.0,1.0,-122.451059733,37.7832454571,RH-2,RH-2,,POINT (-122.451059733 37.7832454571),30,Presidio Heights,Conventional Residential
2252,13386,2008-08-01,21 WOOD ST,1069004,2008-08-01,BP ISSUED,,,200602134511,2006-02-13,2008-08-01,2006-02-13,2008-08-01,BP ISSUED,"('2008-08-01', '2008-08-01', '2008-08-01', '2008-08-01', '2008-08-01', '2008-08-01', '2008-08-01', '2008-08-01', '2008-08-01', '2008-08-01', '2008-08-01', '2008-08-01', '2008-08-01', '2008-08-01', '2008-08-01', '2008-08-01', '2008-08-01')",,"('BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",3,2013,Building Permit Approved,2.0,2.0,-122.4493226,37.7834228,RH-2,RH-2,,POINT (-122.4493226 37.7834228),30,Presidio Heights,Conventional Residential
1283,9370,2008-02-26,2608 POST ST,1073008,2011-11-29,CONSTRUCTION,07/01/2012,2011-11-29,200605312874,2006-05-31,2008-02-26,2006-05-31,2011-11-29,CONSTRUCTION,"('2008-02-26', '2008-02-26', '2008-02-26', '2008-02-26', '2008-02-26', '2008-02-26', '2008-02-26', '2008-02-26', '2008-02-26', '2011-11-29', '2011-11-29', '2011-11-29')",2223.0,"('BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",2,2012,Under Construction,1.0,1.0,-122.444894,37.783775,RH-3,RH-3,6.090410958904109,POINT (-122.444894 37.783775),30,Presidio Heights,Conventional Residential
1501,28412,,2 LUPINE AV,1069039,2016-05-23,BP FILED,,,201605238139,2016-05-23,2016-05-23,2016-05-23,2016-05-23,BP FILED,"('2016-05-23', '2016-05-23', '2016-05-23', '2016-05-23')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.449705278,37.7839933067,RH-3,RH-3,,POINT (-122.449705278 37.7839933067),30,Presidio Heights,Conventional Residential
2206,29150,2014-02-12,800 PRESIDIO AV,1073013,2017-03-28,CONSTRUCTION,,2016-03-21,201204168406,2006-07-20,2008-01-25,2006-07-20,2017-03-28,CONSTRUCTION,"('2008-01-25', '2008-01-25', '2008-01-25', '2008-01-25', '2008-01-25', '2008-01-25', '2011-03-16', '2011-04-28', '2011-04-28', '2011-04-28', '2011-04-28', '2012-04-16', '2012-04-16', '2012-04-16', '2012-04-16', '2012-04-16', '2012-04-16', '2012-04-16', '2014-02-12', '2014-06-20', '2014-06-20', '2014-06-20', '2014-06-20', '2014-06-20', '2014-06-20', '2014-06-20', '2016-03-21', '2016-06-09', '2016-09-26', '2017-01-03', '2017-03-28')",,"('PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP APPROVED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",1,2017,Under Construction,50.0,50.0,-122.44574326200001,37.7840451613,RM-1,RM-1,,POINT (-122.445743262 37.7840451613),30,Presidio Heights,Industrial
1817,1052,,75 LUPINE AV,1057005,2008-04-25,CONSTRUCTION,01/01/2010,2008-04-25,200310228304,2003-10-22,2008-04-25,2003-10-22,2008-04-25,CONSTRUCTION,"('2008-04-25', '2008-04-25')",2263.0,"('CONSTRUCTION', 'CONSTRUCTION')",4,2009,Under Construction,1.0,1.0,-122.447869,37.784305,RH-3,RH-3,6.2,POINT (-122.447869 37.784305),30,Presidio Heights,Conventional Residential
1660,28827,,72 MANZANITA AV,1044029,2016-10-31,BP FILED,,,201610311547,2016-10-31,2016-10-31,2016-10-31,2016-10-31,BP FILED,"('2016-10-31', '2016-10-31')",,"('BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.450795591,37.7848518169,RH-2,RH-2,,POINT (-122.450795591 37.7848518169),30,Presidio Heights,Conventional Residential
2751,28830,,726 PRESIDIO AV,1055013,2016-07-25,BP FILED,,,201607253286,2014-11-12,2014-11-12,2014-11-12,2016-07-25,BP FILED,"('2014-11-12', '2014-11-12', '2014-11-12', '2014-11-12', '2014-11-12', '2014-11-12', '2014-11-12', '2016-07-25', '2016-07-25', '2016-07-25')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,4.0,4.0,-122.445930186,37.784992398600004,RM-2,RM-2,,POINT (-122.445930186 37.7849923986),30,Presidio Heights,Industrial
1952,28935,2014-03-13,53 MANZANITA AV,1043009,2014-08-21,BP ISSUED,,,201305096539,2013-05-09,2013-05-09,2013-05-09,2014-08-21,BP ISSUED,"('2013-05-09', '2013-05-09', '2013-05-09', '2014-03-13', '2014-03-13', '2014-08-21', '2014-08-21', '2014-08-21', '2014-08-21', '2014-08-21', '2014-08-21', '2014-08-21', '2014-08-21', '2014-08-21', '2014-08-21', '2014-08-21')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP APPROVED', 'BP APPROVED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",1,2017,Building Permit Approved,1.0,1.0,-122.451355046,37.7850034936,RH-2,RH-2,,POINT (-122.451355046 37.7850034936),30,Presidio Heights,Conventional Residential
656,28615,2015-08-31,2909 BUSH ST,1055021,2016-12-16,CONSTRUCTION,,2016-07-20,201405125497,2013-02-05,2013-02-05,2013-02-05,2016-12-16,CONSTRUCTION,"('2013-02-05', '2013-02-05', '2013-02-05', '2014-01-20', '2014-01-20', '2014-01-20', '2014-01-20', '2014-01-20', '2014-01-20', '2014-01-20', '2014-01-20', '2014-01-20', '2014-01-20', '2015-08-31', '2016-07-20', '2016-12-16', '2016-12-16')",,"('PL FILED', 'PL FILED', 'PL FILED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",1,2017,Under Construction,1.0,1.0,-122.445522668,37.7850790252,RH-3,RH-3,,POINT (-122.445522668 37.7850790252),30,Presidio Heights,Conventional Residential
239,25849,,3378 SACRAMENTO ST,1008047,2016-09-08,CONSTRUCTION,10/01/2016,2016-09-08,201602099198,2016-01-22,2016-02-09,2016-01-22,2016-09-08,CONSTRUCTION,"('2016-02-09', '2016-02-09', '2016-09-08')",253.0,"('BP FILED', 'BP FILED', 'CONSTRUCTION')",3,2016,Under Construction,4.0,0.0,-122.44841228700001,37.7881354278,NCD,NCD,0.6931506849315069,POINT (-122.448412287 37.7881354278),30,Presidio Heights,Nhb Commercial
2879,12259,2011-05-12,3310 CLAY ST,0997004,2012-08-13,CONSTRUCTION,07/01/2013,2012-01-09,200911020335,2009-11-02,2009-11-02,2009-11-02,2012-08-13,CONSTRUCTION,"('2009-11-02', '2009-11-02', '2009-11-02', '2009-11-02', '2009-11-02', '2009-11-02', '2011-05-12', '2011-05-12', '2012-01-09', '2012-01-09', '2012-07-11', '2012-08-13', '2012-08-13', '2012-08-13', '2012-08-13')",1337.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",2,2013,Under Construction,1.0,1.0,-122.4473823,37.7890569,RM-1,RM-1,3.663013698630137,POINT (-122.4473823 37.7890569),30,Presidio Heights,Industrial
2821,14761,2012-01-25,3210 JACKSON ST,0973031,2013-09-09,CONSTRUCTION,04/01/2014,2013-04-09,201104013321,2011-04-01,2011-04-01,2011-04-01,2013-09-09,CONSTRUCTION,"('2011-04-01', '2011-04-01', '2012-01-25', '2012-01-25', '2012-01-25', '2012-01-25', '2012-01-25', '2013-04-09', '2013-06-11', '2013-09-09', '2013-09-09', '2013-09-09')",1096.0,"('BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",1,2014,Under Construction,1.0,1.0,-122.4479479,37.7907811,RH-1,RH-1,3.0027397260273974,POINT (-122.4479479 37.7907811),30,Presidio Heights,Conventional Residential
3116,516,,23 WOOD ST,1069005,2006-11-14,CONSTRUCTION,10/01/2009,2006-11-14,200207252319,2002-07-25,2006-11-14,2002-07-25,2006-11-14,CONSTRUCTION,"('2006-11-14',)",2625.0,"('CONSTRUCTION',)",3,2009,Under Construction,1.0,1.0,-122.448884,37.783923,RH-3,RH-3,7.191780821917808,POINT (-122.448884 37.783923),30,Presidio Heights,Conventional Residential
